,CnBio_ID,Donation_Score,Volunteering_Score,Engagement_Score
10044,7151,0.0,0.0,0.0
10045,201516523,0.0,0.0,0.0
10046,201618956,0.0,0.0,0.0
10047,201618810,0.0,0.0,0.0
10048,201517528,0.0,0.0,0.0
10049,202231114,0.0,0.0,0.0
10050,201618926,0.0,0.0,0.0
10051,202130548,2.0999999999999996,0.0,1.0499999999999998
10052,201618603,0.0,0.0,0.0
10053,6060,0.0,0.0,0.0
10054,201413017,0.0,0.0,0.0
10055,201620222,0.0,0.0,0.0
10056,202130140,1.7,0.0,0.85
10057,8050,0.0,0.0,0.0
10058,201619487,0.0,0.0,0.0
10059,7806,0.0,0.0,0.0
10060,202129865,1.4000000000000001,0.0,0.7000000000000001
10061,201720381,0.0,0.0,0.0
10062,201618620,0.0,0.0,0.0
10063,1239,0.0,0.0,0.0
10064,2582,0.0,0.0,0.0
10065,2323,0.0,0.0,0.0
10066,7793,0.0,0.0,0.0
10067,201923666,0.0,0.0,0.0
10068,201619376,4.800000000000001,0.0,2.4000000000000004
10069,201413291,0.0,0.0,0.0
10070,201721545,0.0,0.0,0.0
10071,201517256,0.0,0.0,0.0
10072,201310886,0.0,0.0,0.0
10073,201412358,0.0,0.0,0.0
10074,201924480,0.7,0.0,0.35
10075,201721758,0.0,0.0,0.0
10076,201515690,0.0,0.0,0.0
10077,201822235,0.0,0.0,0.0
10078,201413189,0.0,0.0,0.0
10079,201618971,0.0,0.0,0.0
10080,2850,0.0,0.0,0.0
10081,201823078,0.0,0.0,0.0
10082,201822896,0.0,0.0,0.0
10083,7069,0.0,0.0,0.0
10084,201517108,0.0,0.0,0.0
10085,201720469,0.0,0.0,0.0
10086,201515327,0.0,0.0,0.0
10087,201823406,0.0,0.0,0.0
10088,201516964,0.0,0.0,0.0
10089,201413275,0.0,0.0,0.0
10090,201414765,0.0,0.0,0.0
10091,4600,0.0,0.0,0.0
10092,3456,0.0,0.0,0.0
10093,3527,0.0,0.0,0.0
10094,7929,0.0,0.0,0.0
10095,2654,0.0,0.0,0.0
10096,7479,0.0,0.0,0.0
10097,201413097,0.0,0.0,0.0
10098,201924252,0.0,0.0,0.0
10099,202129767,0.0,0.0,0.0
10100,201311834,0.0,0.0,0.0
10101,201619378,0.0,0.0,0.0
10102,201414978,0.0,0.0,0.0
10103,202231456,3.9000000000000004,0.0,1.9500000000000002
10104,201924188,0.0,0.0,0.0
10105,201413999,0.0,0.0,0.0
10106,201618605,0.0,0.0,0.0
10107,5764,0.0,0.0,0.0
10108,201720572,0.0,0.0,0.0
10109,201925526,0.0,0.0,0.0
10110,201414406,0.0,0.0,0.0
10111,201414871,0.0,0.0,0.0
10112,7861,0.0,0.0,0.0
10113,201515923,0.0,0.0,0.0
10114,201924114,0.0,0.0,0.0
10115,201923643,0.0,0.0,0.0
10116,2711,0.0,0.0,0.0
10117,2720,0.0,0.0,0.0
10118,201515881,0.0,0.0,0.0
10119,202130233,2.0,0.0,1.0
10120,201619419,0.0,0.0,0.0
10121,201516166,0.0,0.0,0.0
10122,202131011,5.300000000000001,0.0,2.6500000000000004
10123,201516991,0.0,0.0,0.0
10124,201618492,6.4,3.4,4.9
10125,202130028,3.5,0.0,1.75
10126,202029049,1.5999999999999999,0.0,0.7999999999999999
10127,201515474,4.1000000000000005,0.0,2.0500000000000003
10128,202029460,0.0,0.0,0.0
10129,201618675,0.0,0.0,0.0
10130,201923968,0.0,0.0,0.0
10131,201413079,0.0,0.0,0.0
10132,202029016,0.0,0.0,0.0
10133,201720514,0.0,0.0,0.0
10134,201517051,0.0,0.0,0.0
10135,201618513,0.0,0.0,0.0
10136,201414823,0.0,0.0,0.0
10137,201516904,0.0,0.0,0.0
10138,201516424,0.0,0.0,0.0
10139,201517638,0.0,0.0,0.0
10140,4593,0.0,0.0,0.0
10141,201516129,0.0,0.0,0.0
10142,202029611,1.2000000000000002,0.0,0.6000000000000001
10143,3496,0.0,0.0,0.0
10144,201516275,0.0,0.0,0.0
10145,201925863,0.0,0.0,0.0
10146,201414094,0.0,0.0,0.0
10147,7076,5.000000000000001,0.0,2.5000000000000004
10148,202130776,2.7,0.0,1.35
10149,202130098,1.7,0.0,0.85
10150,201822940,0.0,0.0,0.0
10151,7102,1.0,0.0,0.5
10152,8345,0.0,0.0,0.0
10153,201620309,0.0,0.0,0.0
10154,201923608,0.0,0.0,0.0
10155,201515398,0.0,0.0,0.0
10156,201412497,0.0,0.0,0.0
10157,7995,0.0,0.0,0.0
10158,201823173,0.0,0.0,0.0
10159,201927489,0.0,0.0,0.0
10160,201412528,0.0,0.0,0.0
10161,201517789,0.0,0.0,0.0
10162,201414872,0.0,0.0,0.0
10163,201923883,0.0,0.0,0.0
10164,201618621,0.0,0.0,0.0
10165,5291,8.2,0.0,4.1
10166,201721868,0.0,0.0,0.0
10167,201618514,0.0,0.0,0.0
10168,2463,0.0,0.0,0.0
10169,202029577,0.0,0.0,0.0
10170,201923589,0.0,0.0,0.0
10171,201620132,0.0,0.0,0.0
10172,201822384,0.0,0.0,0.0
10173,1096,0.0,0.0,0.0
10174,2346,0.0,0.0,0.0
10175,201413503,0.0,0.0,0.0
10176,201619992,0.0,0.0,0.0
10177,201822325,0.0,0.0,0.0
10178,201515223,0.0,0.0,0.0
10179,201516620,0.0,0.0,0.0
10180,202130870,0.0,0.0,0.0
10181,201618854,0.0,0.0,0.0
10182,201721784,2.7,0.0,1.35
10183,202129773,0.0,0.0,0.0
10184,8851,0.0,0.0,0.0
10185,202231202,3.9000000000000004,0.0,1.9500000000000002
10186,4869,0.0,0.0,0.0
10187,201412990,0.0,0.0,0.0
10188,4912,0.0,0.0,0.0
10189,201413937,0.0,0.0,0.0
10190,201924541,0.0,0.0,0.0
10191,201414873,0.0,0.0,0.0
10192,201619918,0.0,0.0,0.0
10193,201517262,0.0,0.0,0.0
10194,201619727,0.0,0.0,0.0
10195,202130815,0.0,0.0,0.0
10196,201414949,0.0,0.0,0.0
10197,201414787,0.0,0.0,0.0
10198,201620123,0.0,0.0,0.0
10199,201516683,0.0,0.0,0.0
10200,201517381,0.0,0.0,0.0
10201,201515460,0.0,0.0,0.0
10202,202029427,0.0,0.0,0.0
10203,8771,0.0,0.0,0.0
10204,9863,0.0,0.0,0.0
10205,201822124,9.2,5.2,7.199999999999999
10206,202231547,0.0,0.0,0.0
10207,8893,0.0,0.0,0.0
10208,9866,0.0,0.0,0.0
10209,201413132,0.0,0.0,0.0
10210,202231434,2.7,0.0,1.35
10211,202231410,3.1,0.0,1.55
10212,5885,0.0,0.0,0.0
10213,201413358,0.0,0.0,0.0
10214,201310261,0.0,0.0,0.0
10215,6989,0.0,0.0,0.0
10216,8415,0.0,0.0,0.0
10217,201823080,0.0,0.0,0.0
10218,202130634,0.0,0.0,0.0
10219,2032,0.0,0.0,0.0
10220,201924150,3.6,0.0,1.8
10221,201517928,0.0,0.0,0.0
10222,6149,0.0,0.0,0.0
10223,201414793,0.0,0.0,0.0
10224,201822297,0.0,0.0,0.0
10225,7836,0.0,0.0,0.0
10226,201927866,0.0,0.0,0.0
10227,201414924,0.0,0.0,0.0
10228,202130152,3.2,0.0,1.6
10229,4918,0.0,0.0,0.0
10230,7215,0.0,0.0,0.0
10231,2736,0.0,0.0,0.0
10232,201414096,0.0,0.0,0.0
10233,8423,0.0,0.0,0.0
10234,201720606,0.0,0.0,0.0
10235,201414170,0.0,0.0,0.0
10236,202130996,5.300000000000001,0.0,2.6500000000000004
10237,202029426,4.4,0.0,2.2
10238,2655,0.0,0.0,0.0
10239,201722039,0.0,0.0,0.0
10240,201822857,0.0,0.0,0.0
10241,201415142,0.0,0.0,0.0
10242,201516363,0.0,0.0,0.0
10243,201923617,0.0,0.0,0.0
10244,9016,0.0,0.0,0.0
10245,201518010,0.0,0.0,0.0
10246,201517695,0.0,0.0,0.0
10247,8407,0.0,0.0,0.0
10248,201823220,0.0,0.0,0.0
10249,202231866,2.5,0.0,1.25
10250,202130102,1.7,0.0,0.85
10251,201618166,0.0,0.0,0.0
10252,201515394,0.0,0.0,0.0
10253,201720690,0.0,0.0,0.0
10254,201515196,0.0,0.0,0.0
10255,6138,0.0,0.0,0.0
10256,202331911,0.0,4.6000000000000005,2.3000000000000003
10257,201413570,0.0,0.0,0.0
10258,201516464,0.0,0.0,0.0
10259,202130424,3.1000000000000005,0.0,1.5500000000000003
10260,2200,0.0,0.0,0.0
10261,971,0.0,0.0,0.0
10262,201414311,0.0,0.0,0.0
10263,202130368,2.2,0.0,1.1
10264,202130816,0.0,0.0,0.0
10265,202029378,0.0,0.0,0.0
10266,202029412,0.0,0.0,0.0
10267,201310595,0.0,0.0,0.0
10268,1444,0.0,0.0,0.0
10269,201618963,0.0,0.0,0.0
10270,201619547,0.0,0.0,0.0
10271,201310216,0.0,0.0,0.0
10272,201517452,0.0,0.0,0.0
10273,201924623,0.0,0.0,0.0
10274,201516514,0.0,0.0,0.0
10275,5032,0.0,0.0,0.0
10276,6791,0.0,0.0,0.0
10277,9713,0.0,0.0,0.0
10278,201414611,0.0,0.0,0.0
10279,6578,0.0,0.0,0.0
10280,202129751,0.0,0.0,0.0
10281,201517339,0.0,0.0,0.0
10282,4839,1.3,0.0,0.65
10283,201619701,0.0,0.0,0.0
10284,4019,0.0,0.0,0.0
10285,9109,0.0,0.0,0.0
10286,7168,0.0,0.0,0.0
10287,201414569,0.0,0.0,0.0
10288,7873,0.0,0.0,0.0
10289,201618922,0.0,0.0,0.0
10290,202130833,2.6,0.0,1.3
10291,201619426,0.0,0.0,0.0
10292,201618901,0.0,0.0,0.0
10293,201413731,0.0,0.0,0.0
10294,201619475,0.0,0.0,0.0
10295,201620205,0.0,0.0,0.0
10296,201517007,0.0,0.0,0.0
10297,201823153,0.0,0.0,0.0
10298,201924320,0.0,0.0,0.0
10299,201413482,0.0,0.0,0.0
10300,2870,0.0,0.0,0.0
10301,202130526,2.7,0.0,1.35
10302,201414182,0.0,0.0,0.0
10303,7911,0.0,0.0,0.0
10304,201619926,0.0,0.0,0.0
10305,6226,0.0,0.0,0.0
10306,201720503,0.0,0.0,0.0
10307,201517824,0.0,0.0,0.0
10308,202231215,3.9000000000000004,0.0,1.9500000000000002
10309,201412521,0.0,0.0,0.0
10310,201516287,0.0,0.0,0.0
10311,6294,0.0,0.0,0.0
10312,201312012,0.0,0.0,0.0
10313,4841,0.0,0.0,0.0
10314,201924041,0.0,0.0,0.0
10315,201721692,0.0,0.0,0.0
10316,631,0.0,0.0,0.0
10317,201619110,0.0,0.0,0.0
10318,201414285,0.0,0.0,0.0
10319,7161,0.0,0.0,0.0
10320,201619842,0.0,0.0,0.0
10321,757,0.0,0.0,0.0
10322,201722024,0.0,0.0,0.0
10323,201414081,0.0,0.0,0.0
10324,201923855,0.0,0.0,0.0
10325,6100,0.0,0.0,0.0
10326,9997,0.0,0.0,0.0
10327,201924291,0.0,0.0,0.0
10328,201924327,0.0,0.0,0.0
10329,3552,0.0,0.0,0.0
10330,202130635,0.0,0.0,0.0
10331,201515349,0.0,0.0,0.0
10332,201721617,0.0,0.0,0.0
10333,201822542,0.0,0.0,0.0
10334,201414319,0.0,0.0,0.0
10335,201822646,0.0,0.0,0.0
10336,201618491,0.0,0.0,0.0
10337,201823245,0.0,0.0,0.0
10338,201413756,0.0,0.0,0.0
10339,201517665,0.0,0.0,0.0
10340,201415004,0.0,0.0,0.0
10341,202332032,0.0,0.4,0.2
10342,201722053,0.0,0.0,0.0
10343,6214,0.0,0.0,0.0
10344,202231637,0.0,5.8,2.9
10345,8399,0.0,0.0,0.0
10346,6503,0.0,0.0,0.0
10347,201822546,0.0,0.0,0.0
10348,201926925,0.0,0.0,0.0
10349,9157,0.0,0.0,0.0
10350,201618563,0.0,0.0,0.0
10351,201721588,0.0,0.0,0.0
10352,201517189,0.0,0.0,0.0
10353,201517251,0.0,0.0,0.0
10354,201619081,0.0,0.0,0.0
10355,202130636,0.0,0.0,0.0
10356,202332191,3.2,0.0,1.6
10357,4932,0.0,0.0,0.0
10358,202130734,2.0999999999999996,0.0,1.0499999999999998
10359,201618180,0.0,0.0,0.0
10360,201413871,0.0,0.0,0.0
10361,201823082,0.0,0.0,0.0
10362,6570,0.0,0.0,0.0
10363,201412402,0.0,0.0,0.0
10364,201413600,0.0,0.0,0.0
10365,201926597,0.0,0.0,0.0
10366,201415149,0.0,0.0,0.0
10367,201618187,0.0,0.0,0.0
10368,202130660,0.0,0.0,0.0
10369,201517143,0.0,0.0,0.0
10370,201413506,0.0,0.0,0.0
10371,201924509,0.0,0.0,0.0
10372,201515627,0.0,0.0,0.0
10373,202129836,0.0,0.0,0.0
10374,201516553,0.0,0.0,0.0
10375,202231073,4.800000000000001,0.0,2.4000000000000004
10376,202130328,1.9,0.0,0.95
10377,201721308,0.0,0.0,0.0
10378,201721374,0.0,0.0,0.0
10379,201515295,0.0,0.0,0.0
10380,201413806,0.0,0.0,0.0
10381,201516340,0.0,0.0,0.0
10382,201516842,0.0,0.0,0.0
10383,6883,0.0,0.0,0.0
10384,201927823,0.0,0.0,0.0
10385,202231457,3.3,0.0,1.65
10386,201515658,0.0,0.0,0.0
10387,201619616,0.0,0.0,0.0
10388,201518020,0.0,0.0,0.0
10389,202231272,3.1,0.0,1.55
10390,201414451,0.0,0.0,0.0
10391,6102,0.0,0.0,0.0
10392,8847,0.0,0.0,0.0
10393,2816,0.0,0.0,0.0
10394,201311270,0.0,0.0,0.0
10395,201414018,0.0,0.0,0.0
10396,201618780,0.0,0.0,0.0
10397,5339,0.0,0.0,0.0
10398,201414886,0.0,0.0,0.0
10399,1033,0.0,0.0,0.0
10400,201516855,0.0,0.0,0.0
10401,202129724,3.6,0.0,1.8
10402,4652,0.0,0.0,0.0
10403,201822694,0.0,0.0,0.0
10404,202129990,1.1,0.0,0.55
10405,5290,0.0,0.0,0.0
10406,2252,0.0,0.0,0.0
10407,201415121,1.2000000000000002,0.0,0.6000000000000001
10408,7918,0.0,0.0,0.0
10409,201925520,0.0,0.0,0.0
10410,201618634,0.0,0.0,0.0
10411,9106,0.0,0.0,0.0
10412,201928028,0.0,0.0,0.0
10413,201721514,2.7,0.0,1.35
10414,202028963,2.7,0.0,1.35
10415,9940,0.0,0.0,0.0
10416,335,0.0,0.0,0.0
10417,201924536,0.0,0.0,0.0
10418,201412294,0.0,0.0,0.0
10419,201720681,0.0,0.0,0.0
10420,201619435,0.0,0.0,0.0
10421,8691,0.0,0.0,0.0
10422,202029171,2.5000000000000004,0.0,1.2500000000000002
10423,202129633,0.9,0.0,0.45
10424,201310129,0.0,0.0,0.0
10425,201619619,0.0,0.0,0.0
10426,201412606,0.0,0.0,0.0
10427,201822139,3.0000000000000004,0.0,1.5000000000000002
10428,8549,0.0,0.0,0.0
10429,5769,0.0,0.0,0.0
10430,201924259,0.0,0.0,0.0
10431,201412538,0.0,0.0,0.0
10432,202332253,0.0,0.0,0.0
10433,202129801,0.0,0.0,0.0
10434,202130104,5.7,0.0,2.85
10435,5756,0.0,0.0,0.0
10436,201618755,0.0,0.0,0.0
10437,8695,0.0,0.0,0.0
10438,201924169,0.0,0.0,0.0
10439,202029024,0.7,0.0,0.35
10440,202332264,0.0,0.0,0.0
10441,5877,0.0,0.0,0.0
10442,202029098,0.0,0.0,0.0
10443,201517849,0.0,0.0,0.0
10444,201515320,0.0,0.0,0.0
10445,201516645,0.0,0.0,0.0
10446,9955,0.0,0.0,0.0
10447,202231351,0.0,0.0,0.0
10448,202231350,2.8,0.0,1.4
10449,6937,0.0,0.0,0.0
10450,201618196,0.0,0.0,0.0
10451,201516405,0.0,0.0,0.0
10452,201516052,0.0,0.0,0.0
10453,201925916,0.0,0.0,0.0
10454,6870,0.0,0.0,0.0
10455,201618558,0.0,0.0,0.0
10456,202231756,0.0,3.4,1.7
10457,201923485,0.0,0.0,0.0
10458,202130997,0.0,2.1999999999999997,1.0999999999999999
10459,201822435,0.0,0.0,0.0
10460,298,0.0,0.0,0.0
10461,201619338,0.0,0.0,0.0
10462,201515620,0.0,0.0,0.0
10463,201413996,0.0,0.0,0.0
10464,201517911,0.0,0.0,0.0
10465,201620137,0.0,0.0,0.0
10466,202130817,0.0,0.0,0.0
10467,202130184,2.3,0.0,1.15
10468,202332140,2.9,0.0,1.45
10469,201413932,0.0,0.0,0.0
10470,201822766,0.0,0.0,0.0
10471,1697,0.0,0.0,0.0
10472,202028941,0.0,0.0,0.0
10473,201516048,0.0,0.0,0.0
10474,201414108,0.0,0.0,0.0
10475,201517321,0.0,0.0,0.0
10476,201516419,0.0,0.0,0.0
10477,201310358,0.0,0.0,0.0
10478,201517562,0.0,0.0,0.0
10479,201925972,0.0,0.0,0.0
10480,201414897,0.0,0.0,0.0
10481,202129837,0.0,0.0,0.0
10482,9823,0.0,0.0,0.0
10483,201618321,0.0,0.0,0.0
10484,201822837,0.0,0.0,0.0
10485,202231691,0.0,2.8,1.4
10486,8372,0.0,0.0,0.0
10487,202029070,0.0,0.0,0.0
10488,201414470,0.0,0.0,0.0
10489,201618249,0.0,0.0,0.0
10490,202130998,0.0,3.4,1.7
10491,202130871,0.0,1.6,0.8
10492,201414222,0.0,0.0,0.0
10493,201619297,0.0,0.0,0.0
10494,201517175,0.0,0.0,0.0
10495,201414824,0.0,0.0,0.0
10496,202331946,0.0,2.1999999999999997,1.0999999999999999
10497,6172,0.0,0.0,0.0
10498,202130999,0.0,0.0,0.0
10499,202129704,0.0,5.8,2.9
10500,202130872,0.0,0.0,0.0
10501,201412535,0.0,0.0,0.0
10502,201516838,0.0,0.0,0.0
10503,201414179,0.0,0.0,0.0
10504,201414979,0.0,0.0,0.0
10505,201414755,0.0,0.0,0.0
10506,202130818,0.0,0.0,0.0
10507,201516954,0.0,0.0,0.0
10508,201414980,0.0,0.0,0.0
10509,201822249,5.3,0.0,2.65
10510,202130515,2.7,0.0,1.35
10511,201414767,0.0,0.0,0.0
10512,201413553,0.0,0.0,0.0
10513,4934,0.0,0.0,0.0
10514,201822538,0.0,0.0,0.0
10515,201414783,0.0,0.0,0.0
10516,201517313,0.0,0.0,0.0
10517,202130000,2.5,0.0,1.25
10518,202231113,0.0,0.0,0.0
10519,201413747,0.0,0.0,0.0
10520,202231692,0.0,3.4,1.7
10521,201618992,0.0,0.0,0.0
10522,201517516,0.0,0.0,0.0
10523,201414981,0.0,0.0,0.0
10524,201413348,0.0,0.0,0.0
10525,201517557,0.0,0.0,0.0
10526,202231320,6.699999999999999,0.0,3.3499999999999996
10527,201517571,0.0,0.0,0.0
10528,201822917,0.0,0.0,0.0
10529,201517757,0.0,0.0,0.0
10530,7992,0.0,0.0,0.0
10531,202130721,2.0999999999999996,0.0,1.0499999999999998
10532,202131000,0.0,0.0,0.0
10533,202332033,0.0,0.4,0.2
10534,201923599,0.0,0.0,0.0
10535,201620037,0.0,0.0,0.0
10536,202231757,0.0,1.6,0.8
10537,202332034,0.0,0.4,0.2
10538,202029074,0.0,0.0,0.0
10539,202130819,0.0,0.0,0.0
10540,202231638,0.0,6.8,3.4
10541,202332035,0.0,0.4,0.2
10542,201927068,0.0,0.0,0.0
10543,201413161,0.0,0.0,0.0
10544,6178,0.0,0.0,0.0
10545,201515954,0.0,0.0,0.0
10546,201516011,0.0,0.0,0.0
10547,5461,0.0,0.0,0.0
10548,201618885,0.0,0.0,0.0
10549,201516803,0.0,0.0,0.0
10550,201517651,0.0,0.0,0.0
10551,201924442,0.0,0.0,0.0
10552,202130638,0.0,0.0,0.0
10553,201414015,0.0,0.0,0.0
10554,201619849,0.0,0.0,0.0
10555,201413437,0.0,0.0,0.0
10556,201516583,0.0,0.0,0.0
10557,201927899,0.0,0.0,0.0
10558,201515493,0.0,0.0,0.0
10559,9964,0.0,0.0,0.0
10560,202130683,0.0,0.0,0.0
10561,201414496,0.0,0.0,0.0
10562,7606,0.0,0.0,0.0
10563,201413473,0.0,0.0,0.0
10564,201924432,0.0,0.0,0.0
10565,201414071,0.0,0.0,0.0
10566,201517920,0.0,0.0,0.0
10567,2591,0.0,0.0,0.0
10568,202231435,3.3,0.0,1.65
10569,201925783,0.0,0.0,0.0
10570,201517728,0.0,0.0,0.0
10571,201620198,0.0,0.0,0.0
10572,5010,0.0,0.0,0.0
10573,1592,0.0,0.0,0.0
10574,201414312,0.0,0.0,0.0
10575,201517054,0.0,0.0,0.0
10576,201721689,0.0,0.0,0.0
10577,66,0.0,0.0,0.0
10578,9725,0.0,0.0,0.0
10579,201515438,0.0,0.0,0.0
10580,201517125,0.0,0.0,0.0
10581,6703,0.0,0.0,0.0
10582,202231189,0.0,0.0,0.0
10583,8761,0.0,0.0,0.0
10584,201823084,0.0,0.0,0.0
10585,7195,0.0,0.0,0.0
10586,1029,0.0,0.0,0.0
10587,201413071,0.0,0.0,0.0
10588,9903,0.0,0.0,0.0
10589,201414830,0.0,0.0,0.0
10590,201618909,0.0,0.0,0.0
10591,3137,0.0,0.0,0.0
10592,201311513,0.0,0.0,0.0
10593,201515823,0.0,0.0,0.0
10594,3642,0.0,0.0,0.0
10595,8283,0.0,0.0,0.0
10596,202130476,2.5,0.0,1.25
10597,476,0.0,0.0,0.0
10598,202029356,0.0,0.0,0.0
10599,201822175,0.0,0.0,0.0
10600,201720705,0.0,0.0,0.0
10601,201515220,0.0,0.0,0.0
10602,201413593,0.0,0.0,0.0
10603,202130219,3.2,0.0,1.6
10604,201517850,0.0,0.0,0.0
10605,201924443,0.0,0.0,0.0
10606,201923555,0.0,0.0,0.0
10607,201925797,3.0000000000000004,0.0,1.5000000000000002
10608,201925846,0.0,0.0,0.0
10609,201618987,0.0,0.0,0.0
10610,201414414,0.0,0.0,0.0
10611,4832,0.0,0.0,0.0
10612,201414297,0.0,0.0,0.0
10613,201412884,0.0,0.0,0.0
10614,7840,0.0,0.0,0.0
10615,8017,0.0,0.0,0.0
10616,201516753,0.0,0.0,0.0
10617,201517346,0.0,0.0,0.0
10618,395,0.0,0.0,0.0
10619,201822133,0.0,0.0,0.0
10620,201925699,0.0,0.0,0.0
10621,201515483,0.0,0.0,0.0
10622,202130989,0.0,0.0,0.0
10623,202332172,4.1000000000000005,0.0,2.0500000000000003
10624,201721499,0.0,0.0,0.0
10625,4690,0.0,0.0,0.0
10626,201618421,0.0,0.0,0.0
10627,201618816,0.0,0.0,0.0
10628,201414283,0.0,0.0,0.0
10629,201720468,0.0,0.0,0.0
10630,201515254,0.0,0.0,0.0
10631,4718,0.0,0.0,0.0
10632,201721874,0.0,0.0,0.0
10633,202130661,0.0,0.0,0.0
10634,7064,0.0,0.0,0.0
10635,9610,0.0,0.0,0.0
10636,202130834,2.6,0.0,1.3
10637,201515777,0.0,0.0,0.0
10638,201924073,4.800000000000001,0.0,2.4000000000000004
10639,202129749,0.0,0.0,0.0
10640,201924422,0.0,0.0,0.0
10641,201414987,0.0,0.0,0.0
10642,202130341,2.2,0.0,1.1
10643,202130750,3.3000000000000003,0.0,1.6500000000000001
10644,202129736,0.0,0.0,0.0
10645,201516530,0.0,0.0,0.0
10646,201515874,0.0,0.0,0.0
10647,202231856,4.300000000000001,0.0,2.1500000000000004
10648,201517355,0.0,0.0,0.0
10649,201619074,0.0,0.0,0.0
10650,202029486,4.2,0.0,2.1
10651,201620077,0.0,0.0,0.0
10652,201822314,0.0,0.0,0.0
10653,201924444,0.0,0.0,0.0
10654,6444,0.0,0.0,0.0
10655,10003,0.0,0.0,0.0
10656,28460,2.5,0.0,1.25
10657,202331945,0.0,2.8,1.4
10658,5717,0.0,0.0,0.0
10659,202130382,3.4000000000000004,0.0,1.7000000000000002
10660,201619383,0.0,0.0,0.0
10661,201516918,0.0,0.0,0.0
10662,201822851,0.0,0.0,0.0
10663,201620215,0.0,0.0,0.0
10664,201413767,0.0,0.0,0.0
10665,201515616,0.0,0.0,0.0
10666,201516200,0.0,0.0,0.0
10667,202130375,1.3,0.0,0.65
10668,201822203,0.0,0.0,0.0
10669,8777,0.0,0.0,0.0
10670,201823254,0.0,0.0,0.0
10671,7905,0.0,0.0,0.0
10672,201414950,0.0,0.0,0.0
10673,202332036,0.0,0.4,0.2
10674,202029594,1.2000000000000002,0.0,0.6000000000000001
10675,201927030,5.1000000000000005,0.0,2.5500000000000003
10676,4968,0.0,0.0,0.0
10677,201618430,0.0,0.0,0.0
10678,201516694,0.0,0.0,0.0
10679,201619853,0.0,0.0,0.0
10680,201923939,0.0,0.0,0.0
10681,7704,0.0,0.0,0.0
10682,201414856,0.0,0.0,0.0
10683,9423,0.0,0.0,0.0
10684,202130662,0.0,0.0,0.0
10685,201923910,0.0,0.0,0.0
10686,201620220,0.0,0.0,0.0
10687,202231157,0.0,2.1999999999999997,1.0999999999999999
10688,9719,0.0,0.0,0.0
10689,201413977,0.0,0.0,0.0
10690,201927077,0.0,0.0,0.0
10691,5347,0.0,0.0,0.0
10692,201515297,0.0,0.0,0.0
10693,201310780,0.0,0.0,0.0
10694,202129673,0.0,0.0,0.0
10695,202029365,3.3000000000000003,0.0,1.6500000000000001
10696,201516573,0.0,0.0,0.0
10697,202130737,2.0999999999999996,0.0,1.0499999999999998
10698,6451,0.0,0.0,0.0
10699,7123,0.0,0.0,0.0
10700,201822262,3.5000000000000004,0.0,1.7500000000000002
10701,202231861,4.9,0.0,2.45
10702,2861,0.0,0.0,0.0
10703,201311006,0.0,0.0,0.0
10704,202130433,0.0,0.0,0.0
10705,201822392,0.0,0.0,0.0
10706,201822824,0.0,0.0,0.0
10707,201721615,0.0,0.0,0.0
10708,201721382,0.0,0.0,0.0
10709,2266,0.0,0.0,0.0
10710,202029078,0.0,0.0,0.0
10711,9132,0.0,0.0,0.0
10712,6267,0.0,0.0,0.0
10713,2759,0.0,0.0,0.0
10714,7068,0.0,0.0,0.0
10715,202130684,0.0,0.0,0.0
10716,1717,0.0,0.0,0.0
10717,201720599,0.0,0.0,0.0
10718,202231639,0.0,6.199999999999999,3.0999999999999996
10719,201412477,0.0,0.0,0.0
10720,201923528,0.0,0.0,0.0
10721,201414619,8.0,0.0,4.0
10722,202231544,0.0,0.0,0.0
10723,9077,0.0,0.0,0.0
10724,201413964,0.0,0.0,0.0
10725,202029447,3.5,0.0,1.75
10726,202130016,2.5999999999999996,0.0,1.2999999999999998
10727,201516061,0.0,0.0,0.0
10728,201822315,0.0,0.0,0.0
10729,3928,0.0,0.0,0.0
10730,1481,0.0,0.0,0.0
10731,201515821,0.0,0.0,0.0
10732,201721989,0.0,0.0,0.0
10733,201823253,0.0,0.0,0.0
10734,7298,0.0,0.0,0.0
10735,8845,0.0,0.0,0.0
10736,9205,0.0,0.0,0.0
10737,202029543,1.7999999999999998,0.0,0.8999999999999999
10738,201924004,0.0,0.0,0.0
10739,201414606,0.0,0.0,0.0
10740,202130479,1.3,0.0,0.65
10741,201515807,0.0,0.0,0.0
10742,201823397,0.0,0.0,0.0
10743,201618856,0.0,0.0,0.0
10744,201822848,0.0,0.0,0.0
10745,201414391,0.0,0.0,0.0
10746,202129754,0.0,0.0,0.0
10747,6577,0.0,0.0,0.0
10748,201619022,0.0,0.0,0.0
10749,201414895,0.0,0.0,0.0
10750,201311843,0.0,0.0,0.0
10751,201620211,0.0,0.0,0.0
10752,202231158,0.0,2.1999999999999997,1.0999999999999999
10753,202130746,2.0999999999999996,0.0,1.0499999999999998
10754,201413931,0.0,0.0,0.0
10755,201516352,0.0,0.0,0.0
10756,201517109,0.0,0.0,0.0
10757,201926013,0.0,0.0,0.0
10758,4945,0.0,0.0,0.0
10759,201414172,0.0,0.0,0.0
10760,201822706,0.0,0.0,0.0
10761,201924445,0.0,0.0,0.0
10762,201413707,0.0,0.0,0.0
10763,202130524,2.0999999999999996,0.0,1.0499999999999998
10764,202130480,1.6,0.0,0.8
10765,201515858,0.0,0.0,0.0
